kind,definition_key,definition_name,tenant_id,version,deployment_time,definition_id,detail_type,detail_id,detail_name,parent_id,parent_name,expression,type_ref,hit_policy,xml_path
dmn,Decision_Taxa,BYX Privado Define Taxa,,5,2025-06-06T22:16:37.942+0000,Decision_Taxa:5:ea290b19-4323-11f0-b788-8ef09ff04c37,decisionTableOutput,OutputClause_16o5w97,Max disbursement percent,Decision_Taxa,BYX Privado Define Taxa,,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v005__deploy_2025-06-06_221637\versao_005__deploy_2025-06-06_221637.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,6,2025-06-09T18:19:07.749+0000,Decision_Taxa:6:3ba44913-455e-11f0-b788-8ef09ff04c37,decision,Decision_Taxa,BYX Privado Define Taxa,,,,,,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v006__deploy_2025-06-09_181907\versao_006__deploy_2025-06-09_181907.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,6,2025-06-09T18:19:07.749+0000,Decision_Taxa:6:3ba44913-455e-11f0-b788-8ef09ff04c37,decisionTable,DecisionTable_0vau4bc,,Decision_Taxa,BYX Privado Define Taxa,,,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v006__deploy_2025-06-09_181907\versao_006__deploy_2025-06-09_181907.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,6,2025-06-09T18:19:07.749+0000,Decision_Taxa:6:3ba44913-455e-11f0-b788-8ef09ff04c37,decisionTableInput,InputClause_182q72a,Score,Decision_Taxa,BYX Privado Define Taxa,,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v006__deploy_2025-06-09_181907\versao_006__deploy_2025-06-09_181907.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,6,2025-06-09T18:19:07.749+0000,Decision_Taxa:6:3ba44913-455e-11f0-b788-8ef09ff04c37,decisionTableOutput,OutputClause_1xk05tx,Status,Decision_Taxa,BYX Privado Define Taxa,,string,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v006__deploy_2025-06-09_181907\versao_006__deploy_2025-06-09_181907.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,6,2025-06-09T18:19:07.749+0000,Decision_Taxa:6:3ba44913-455e-11f0-b788-8ef09ff04c37,decisionTableOutput,OutputClause_0706rhk,Reason,Decision_Taxa,BYX Privado Define Taxa,,string,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v006__deploy_2025-06-09_181907\versao_006__deploy_2025-06-09_181907.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,6,2025-06-09T18:19:07.749+0000,Decision_Taxa:6:3ba44913-455e-11f0-b788-8ef09ff04c37,decisionTableOutput,Output_1,Interest Rate,Decision_Taxa,BYX Privado Define Taxa,,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v006__deploy_2025-06-09_181907\versao_006__deploy_2025-06-09_181907.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,6,2025-06-09T18:19:07.749+0000,Decision_Taxa:6:3ba44913-455e-11f0-b788-8ef09ff04c37,decisionTableOutput,OutputClause_0aat76p,Min total number of installments,Decision_Taxa,BYX Privado Define Taxa,,integer,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v006__deploy_2025-06-09_181907\versao_006__deploy_2025-06-09_181907.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,6,2025-06-09T18:19:07.749+0000,Decision_Taxa:6:3ba44913-455e-11f0-b788-8ef09ff04c37,decisionTableOutput,OutputClause_0npijx7,Max total number of installments,Decision_Taxa,BYX Privado Define Taxa,,integer,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v006__deploy_2025-06-09_181907\versao_006__deploy_2025-06-09_181907.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,6,2025-06-09T18:19:07.749+0000,Decision_Taxa:6:3ba44913-455e-11f0-b788-8ef09ff04c37,decisionTableOutput,OutputClause_14s8a5a,Min disbursement amount,Decision_Taxa,BYX Privado Define Taxa,,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v006__deploy_2025-06-09_181907\versao_006__deploy_2025-06-09_181907.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,6,2025-06-09T18:19:07.749+0000,Decision_Taxa:6:3ba44913-455e-11f0-b788-8ef09ff04c37,decisionTableOutput,OutputClause_1yabo5m,Max disbursement amount,Decision_Taxa,BYX Privado Define Taxa,,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v006__deploy_2025-06-09_181907\versao_006__deploy_2025-06-09_181907.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,6,2025-06-09T18:19:07.749+0000,Decision_Taxa:6:3ba44913-455e-11f0-b788-8ef09ff04c37,decisionTableOutput,OutputClause_16o5w97,Max amout percent,Decision_Taxa,BYX Privado Define Taxa,,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v006__deploy_2025-06-09_181907\versao_006__deploy_2025-06-09_181907.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,7,2025-06-09T19:42:13.578+0000,Decision_Taxa:7:d76d91d4-4569-11f0-b788-8ef09ff04c37,decision,Decision_Taxa,BYX Privado Define Taxa,,,,,,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v007__deploy_2025-06-09_194213\versao_007__deploy_2025-06-09_194213.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,7,2025-06-09T19:42:13.578+0000,Decision_Taxa:7:d76d91d4-4569-11f0-b788-8ef09ff04c37,decisionTable,DecisionTable_0vau4bc,,Decision_Taxa,BYX Privado Define Taxa,,,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v007__deploy_2025-06-09_194213\versao_007__deploy_2025-06-09_194213.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,7,2025-06-09T19:42:13.578+0000,Decision_Taxa:7:d76d91d4-4569-11f0-b788-8ef09ff04c37,decisionTableInput,InputClause_182q72a,Score,Decision_Taxa,BYX Privado Define Taxa,,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v007__deploy_2025-06-09_194213\versao_007__deploy_2025-06-09_194213.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,7,2025-06-09T19:42:13.578+0000,Decision_Taxa:7:d76d91d4-4569-11f0-b788-8ef09ff04c37,decisionTableOutput,OutputClause_1xk05tx,Status,Decision_Taxa,BYX Privado Define Taxa,,string,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v007__deploy_2025-06-09_194213\versao_007__deploy_2025-06-09_194213.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,7,2025-06-09T19:42:13.578+0000,Decision_Taxa:7:d76d91d4-4569-11f0-b788-8ef09ff04c37,decisionTableOutput,OutputClause_0706rhk,Reason,Decision_Taxa,BYX Privado Define Taxa,,string,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v007__deploy_2025-06-09_194213\versao_007__deploy_2025-06-09_194213.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,7,2025-06-09T19:42:13.578+0000,Decision_Taxa:7:d76d91d4-4569-11f0-b788-8ef09ff04c37,decisionTableOutput,Output_1,Interest Rate,Decision_Taxa,BYX Privado Define Taxa,,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v007__deploy_2025-06-09_194213\versao_007__deploy_2025-06-09_194213.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,7,2025-06-09T19:42:13.578+0000,Decision_Taxa:7:d76d91d4-4569-11f0-b788-8ef09ff04c37,decisionTableOutput,OutputClause_0aat76p,Min total number of installments,Decision_Taxa,BYX Privado Define Taxa,,integer,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v007__deploy_2025-06-09_194213\versao_007__deploy_2025-06-09_194213.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,7,2025-06-09T19:42:13.578+0000,Decision_Taxa:7:d76d91d4-4569-11f0-b788-8ef09ff04c37,decisionTableOutput,OutputClause_0npijx7,Max total number of installments,Decision_Taxa,BYX Privado Define Taxa,,integer,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v007__deploy_2025-06-09_194213\versao_007__deploy_2025-06-09_194213.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,7,2025-06-09T19:42:13.578+0000,Decision_Taxa:7:d76d91d4-4569-11f0-b788-8ef09ff04c37,decisionTableOutput,OutputClause_14s8a5a,Min disbursement amount,Decision_Taxa,BYX Privado Define Taxa,,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v007__deploy_2025-06-09_194213\versao_007__deploy_2025-06-09_194213.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,7,2025-06-09T19:42:13.578+0000,Decision_Taxa:7:d76d91d4-4569-11f0-b788-8ef09ff04c37,decisionTableOutput,OutputClause_1yabo5m,Max disbursement amount,Decision_Taxa,BYX Privado Define Taxa,,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v007__deploy_2025-06-09_194213\versao_007__deploy_2025-06-09_194213.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,7,2025-06-09T19:42:13.578+0000,Decision_Taxa:7:d76d91d4-4569-11f0-b788-8ef09ff04c37,decisionTableOutput,OutputClause_16o5w97,Max amout percent,Decision_Taxa,BYX Privado Define Taxa,,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v007__deploy_2025-06-09_194213\versao_007__deploy_2025-06-09_194213.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,8,2025-06-16T12:46:08.901+0000,Decision_Taxa:8:e03c84ad-4aaf-11f0-bc35-b6455c4bf4de,decision,Decision_Taxa,BYX Privado Define Taxa,,,,,,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v008__deploy_2025-06-16_124608\versao_008__deploy_2025-06-16_124608.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,8,2025-06-16T12:46:08.901+0000,Decision_Taxa:8:e03c84ad-4aaf-11f0-bc35-b6455c4bf4de,decisionTable,DecisionTable_0vau4bc,,Decision_Taxa,BYX Privado Define Taxa,,,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v008__deploy_2025-06-16_124608\versao_008__deploy_2025-06-16_124608.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,8,2025-06-16T12:46:08.901+0000,Decision_Taxa:8:e03c84ad-4aaf-11f0-bc35-b6455c4bf4de,decisionTableInput,InputClause_182q72a,Score,Decision_Taxa,BYX Privado Define Taxa,,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v008__deploy_2025-06-16_124608\versao_008__deploy_2025-06-16_124608.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,8,2025-06-16T12:46:08.901+0000,Decision_Taxa:8:e03c84ad-4aaf-11f0-bc35-b6455c4bf4de,decisionTableOutput,OutputClause_1xk05tx,Status,Decision_Taxa,BYX Privado Define Taxa,,string,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v008__deploy_2025-06-16_124608\versao_008__deploy_2025-06-16_124608.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,8,2025-06-16T12:46:08.901+0000,Decision_Taxa:8:e03c84ad-4aaf-11f0-bc35-b6455c4bf4de,decisionTableOutput,OutputClause_0706rhk,Reason,Decision_Taxa,BYX Privado Define Taxa,,string,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v008__deploy_2025-06-16_124608\versao_008__deploy_2025-06-16_124608.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,8,2025-06-16T12:46:08.901+0000,Decision_Taxa:8:e03c84ad-4aaf-11f0-bc35-b6455c4bf4de,decisionTableOutput,Output_1,Interest Rate,Decision_Taxa,BYX Privado Define Taxa,,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v008__deploy_2025-06-16_124608\versao_008__deploy_2025-06-16_124608.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,8,2025-06-16T12:46:08.901+0000,Decision_Taxa:8:e03c84ad-4aaf-11f0-bc35-b6455c4bf4de,decisionTableOutput,OutputClause_0aat76p,Min total number of installments,Decision_Taxa,BYX Privado Define Taxa,,integer,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v008__deploy_2025-06-16_124608\versao_008__deploy_2025-06-16_124608.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,8,2025-06-16T12:46:08.901+0000,Decision_Taxa:8:e03c84ad-4aaf-11f0-bc35-b6455c4bf4de,decisionTableOutput,OutputClause_0npijx7,Max total number of installments,Decision_Taxa,BYX Privado Define Taxa,,integer,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v008__deploy_2025-06-16_124608\versao_008__deploy_2025-06-16_124608.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,8,2025-06-16T12:46:08.901+0000,Decision_Taxa:8:e03c84ad-4aaf-11f0-bc35-b6455c4bf4de,decisionTableOutput,OutputClause_14s8a5a,Min disbursement amount,Decision_Taxa,BYX Privado Define Taxa,,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v008__deploy_2025-06-16_124608\versao_008__deploy_2025-06-16_124608.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,8,2025-06-16T12:46:08.901+0000,Decision_Taxa:8:e03c84ad-4aaf-11f0-bc35-b6455c4bf4de,decisionTableOutput,OutputClause_1yabo5m,Max disbursement amount,Decision_Taxa,BYX Privado Define Taxa,,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v008__deploy_2025-06-16_124608\versao_008__deploy_2025-06-16_124608.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,8,2025-06-16T12:46:08.901+0000,Decision_Taxa:8:e03c84ad-4aaf-11f0-bc35-b6455c4bf4de,decisionTableOutput,OutputClause_16o5w97,Max amout percent,Decision_Taxa,BYX Privado Define Taxa,,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v008__deploy_2025-06-16_124608\versao_008__deploy_2025-06-16_124608.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,9,2025-06-18T18:31:14.529+0000,Decision_Taxa:9:6a999d34-4c72-11f0-bc35-b6455c4bf4de,decision,Decision_Taxa,BYX Privado Define Taxa,,,,,,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v009__deploy_2025-06-18_183114\versao_009__deploy_2025-06-18_183114.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,9,2025-06-18T18:31:14.529+0000,Decision_Taxa:9:6a999d34-4c72-11f0-bc35-b6455c4bf4de,decisionTable,DecisionTable_0vau4bc,,Decision_Taxa,BYX Privado Define Taxa,,,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v009__deploy_2025-06-18_183114\versao_009__deploy_2025-06-18_183114.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,9,2025-06-18T18:31:14.529+0000,Decision_Taxa:9:6a999d34-4c72-11f0-bc35-b6455c4bf4de,decisionTableInput,InputClause_182q72a,Score,Decision_Taxa,BYX Privado Define Taxa,,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v009__deploy_2025-06-18_183114\versao_009__deploy_2025-06-18_183114.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,9,2025-06-18T18:31:14.529+0000,Decision_Taxa:9:6a999d34-4c72-11f0-bc35-b6455c4bf4de,decisionTableOutput,OutputClause_1xk05tx,Status,Decision_Taxa,BYX Privado Define Taxa,,string,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v009__deploy_2025-06-18_183114\versao_009__deploy_2025-06-18_183114.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,9,2025-06-18T18:31:14.529+0000,Decision_Taxa:9:6a999d34-4c72-11f0-bc35-b6455c4bf4de,decisionTableOutput,OutputClause_0706rhk,Reason,Decision_Taxa,BYX Privado Define Taxa,,string,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v009__deploy_2025-06-18_183114\versao_009__deploy_2025-06-18_183114.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,9,2025-06-18T18:31:14.529+0000,Decision_Taxa:9:6a999d34-4c72-11f0-bc35-b6455c4bf4de,decisionTableOutput,Output_1,Interest Rate,Decision_Taxa,BYX Privado Define Taxa,,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v009__deploy_2025-06-18_183114\versao_009__deploy_2025-06-18_183114.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,9,2025-06-18T18:31:14.529+0000,Decision_Taxa:9:6a999d34-4c72-11f0-bc35-b6455c4bf4de,decisionTableOutput,OutputClause_0aat76p,Min total number of installments,Decision_Taxa,BYX Privado Define Taxa,,integer,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v009__deploy_2025-06-18_183114\versao_009__deploy_2025-06-18_183114.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,9,2025-06-18T18:31:14.529+0000,Decision_Taxa:9:6a999d34-4c72-11f0-bc35-b6455c4bf4de,decisionTableOutput,OutputClause_0npijx7,Max total number of installments,Decision_Taxa,BYX Privado Define Taxa,,integer,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v009__deploy_2025-06-18_183114\versao_009__deploy_2025-06-18_183114.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,9,2025-06-18T18:31:14.529+0000,Decision_Taxa:9:6a999d34-4c72-11f0-bc35-b6455c4bf4de,decisionTableOutput,OutputClause_14s8a5a,Min disbursement amount,Decision_Taxa,BYX Privado Define Taxa,,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v009__deploy_2025-06-18_183114\versao_009__deploy_2025-06-18_183114.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,9,2025-06-18T18:31:14.529+0000,Decision_Taxa:9:6a999d34-4c72-11f0-bc35-b6455c4bf4de,decisionTableOutput,OutputClause_1yabo5m,Max disbursement amount,Decision_Taxa,BYX Privado Define Taxa,,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v009__deploy_2025-06-18_183114\versao_009__deploy_2025-06-18_183114.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,9,2025-06-18T18:31:14.529+0000,Decision_Taxa:9:6a999d34-4c72-11f0-bc35-b6455c4bf4de,decisionTableOutput,OutputClause_16o5w97,Max amout percent,Decision_Taxa,BYX Privado Define Taxa,,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v009__deploy_2025-06-18_183114\versao_009__deploy_2025-06-18_183114.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,10,2025-06-18T21:31:27.554+0000,Decision_Taxa:10:97a6a0b3-4c8b-11f0-bc35-b6455c4bf4de,decision,Decision_Taxa,BYX Privado Define Taxa,,,,,,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v010__deploy_2025-06-18_213127\versao_010__deploy_2025-06-18_213127.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,10,2025-06-18T21:31:27.554+0000,Decision_Taxa:10:97a6a0b3-4c8b-11f0-bc35-b6455c4bf4de,decisionTable,DecisionTable_0vau4bc,,Decision_Taxa,BYX Privado Define Taxa,,,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v010__deploy_2025-06-18_213127\versao_010__deploy_2025-06-18_213127.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,10,2025-06-18T21:31:27.554+0000,Decision_Taxa:10:97a6a0b3-4c8b-11f0-bc35-b6455c4bf4de,decisionTableInput,InputClause_182q72a,Score,Decision_Taxa,BYX Privado Define Taxa,,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v010__deploy_2025-06-18_213127\versao_010__deploy_2025-06-18_213127.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,10,2025-06-18T21:31:27.554+0000,Decision_Taxa:10:97a6a0b3-4c8b-11f0-bc35-b6455c4bf4de,decisionTableOutput,OutputClause_1xk05tx,Status,Decision_Taxa,BYX Privado Define Taxa,,string,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v010__deploy_2025-06-18_213127\versao_010__deploy_2025-06-18_213127.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,10,2025-06-18T21:31:27.554+0000,Decision_Taxa:10:97a6a0b3-4c8b-11f0-bc35-b6455c4bf4de,decisionTableOutput,OutputClause_0706rhk,Reason,Decision_Taxa,BYX Privado Define Taxa,,string,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v010__deploy_2025-06-18_213127\versao_010__deploy_2025-06-18_213127.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,10,2025-06-18T21:31:27.554+0000,Decision_Taxa:10:97a6a0b3-4c8b-11f0-bc35-b6455c4bf4de,decisionTableOutput,Output_1,Interest Rate,Decision_Taxa,BYX Privado Define Taxa,,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v010__deploy_2025-06-18_213127\versao_010__deploy_2025-06-18_213127.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,10,2025-06-18T21:31:27.554+0000,Decision_Taxa:10:97a6a0b3-4c8b-11f0-bc35-b6455c4bf4de,decisionTableOutput,OutputClause_0aat76p,Min total number of installments,Decision_Taxa,BYX Privado Define Taxa,,integer,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v010__deploy_2025-06-18_213127\versao_010__deploy_2025-06-18_213127.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,10,2025-06-18T21:31:27.554+0000,Decision_Taxa:10:97a6a0b3-4c8b-11f0-bc35-b6455c4bf4de,decisionTableOutput,OutputClause_0npijx7,Max total number of installments,Decision_Taxa,BYX Privado Define Taxa,,integer,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v010__deploy_2025-06-18_213127\versao_010__deploy_2025-06-18_213127.dmn
dmn,Decision_Taxa,BYX Privado Define Taxa,,10,2025-06-18T21:31:27.554+0000,Decision_Taxa:10:97a6a0b3-4c8b-11f0-bc35-b6455c4bf4de,decisionTableOutput,OutputClause_14s8a5a,Min disbursement amount,Decision_Taxa,BYX Privado Define Taxa,,double,FIRST,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\dmn\BYX Privado Define Taxa\v010__deploy_2025-06-18_213127\versao_010__deploy_2025-06-18_213127.dmn
