status,process_key,process_name,tenant_id,version,version_tag,deployment_id,deployment_time,process_definition_id,bpmn_path,tasks_path,reason
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,68,,78d2827c-ae94-11f0-9d13-c6f50bfce561,,78d5419e-ae94-11f0-9d13-c6f50bfce561,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,69,,8d54af2c-ae96-11f0-9d13-c6f50bfce561,,8d5683ee-ae96-11f0-9d13-c6f50bfce561,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,70,,2ee6129a-ae97-11f0-9d13-c6f50bfce561,,2ee8d1bc-ae97-11f0-9d13-c6f50bfce561,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,71,,63ad9f12-ae98-11f0-9d13-c6f50bfce561,,63afc1f4-ae98-11f0-9d13-c6f50bfce561,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,72,,a02c5e7d-b0ca-11f0-8ba6-722ac3fe8bdf,,a02f6bbf-b0ca-11f0-8ba6-722ac3fe8bdf,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,73,,2aa0c4bf-b32b-11f0-8ba6-722ac3fe8bdf,,2aa35cd1-b32b-11f0-8ba6-722ac3fe8bdf,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,74,,7ab78bc8-b32b-11f0-8ba6-722ac3fe8bdf,,7ab9879a-b32b-11f0-8ba6-722ac3fe8bdf,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,75,,ef917c0c-b32b-11f0-8ba6-722ac3fe8bdf,,ef939eee-b32b-11f0-8ba6-722ac3fe8bdf,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,76,,7c6b11ff-b32c-11f0-8ba6-722ac3fe8bdf,,7c6d34e1-b32c-11f0-8ba6-722ac3fe8bdf,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,77,,cc51c178-b32f-11f0-8ba6-722ac3fe8bdf,,cc53bd4a-b32f-11f0-8ba6-722ac3fe8bdf,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,78,,1fc01806-b330-11f0-8ba6-722ac3fe8bdf,,1fc1ecc8-b330-11f0-8ba6-722ac3fe8bdf,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,79,,673761a6-b330-11f0-8ba6-722ac3fe8bdf,,673bf588-b330-11f0-8ba6-722ac3fe8bdf,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,80,,a42efc6f-b330-11f0-8ba6-722ac3fe8bdf,,a431bb91-b330-11f0-8ba6-722ac3fe8bdf,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,81,,19efa361-b331-11f0-8ba6-722ac3fe8bdf,,19f1c643-b331-11f0-8ba6-722ac3fe8bdf,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,82,,b8e701e3-b339-11f0-8ba6-722ac3fe8bdf,,b8e924c5-b339-11f0-8ba6-722ac3fe8bdf,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,83,,d70e6da4-b339-11f0-8ba6-722ac3fe8bdf,,d7106976-b339-11f0-8ba6-722ac3fe8bdf,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,84,,a15db299-b33b-11f0-8ba6-722ac3fe8bdf,,a15fd57b-b33b-11f0-8ba6-722ac3fe8bdf,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,85,,0c3b6a59-b33e-11f0-8ba6-722ac3fe8bdf,,0c3d3f1b-b33e-11f0-8ba6-722ac3fe8bdf,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,86,,1f3c921d-b33f-11f0-8ba6-722ac3fe8bdf,,1f3e66df-b33f-11f0-8ba6-722ac3fe8bdf,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,87,,16ab3344-b341-11f0-8ba6-722ac3fe8bdf,,16ad2f16-b341-11f0-8ba6-722ac3fe8bdf,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,88,,5e81b3de-b341-11f0-8ba6-722ac3fe8bdf,,5e836190-b341-11f0-8ba6-722ac3fe8bdf,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,89,,bb792417-b341-11f0-8ba6-722ac3fe8bdf,,bb7b46f9-b341-11f0-8ba6-722ac3fe8bdf,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,90,,04cf40ad-b342-11f0-8ba6-722ac3fe8bdf,,04d1638f-b342-11f0-8ba6-722ac3fe8bdf,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,91,,c0f80ba6-b342-11f0-8ba6-722ac3fe8bdf,,c0faa3b8-b342-11f0-8ba6-722ac3fe8bdf,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,92,,d6194909-b342-11f0-8ba6-722ac3fe8bdf,,d61b44db-b342-11f0-8ba6-722ac3fe8bdf,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,93,,1d7039ef-b343-11f0-8ba6-722ac3fe8bdf,,1d72d201-b343-11f0-8ba6-722ac3fe8bdf,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,94,,0921923e-b5ad-11f0-8ba6-722ac3fe8bdf,,0923b520-b5ad-11f0-8ba6-722ac3fe8bdf,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,95,,d1a189be-c3a5-11f0-8747-e297db430faa,,d1a3fac0-c3a5-11f0-8747-e297db430faa,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,96,,1f4f99ad-da04-11f0-a16a-72e1678810d0,,1f71798f-da04-11f0-a16a-72e1678810d0,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,97,,4f1fa24b-da05-11f0-a16a-72e1678810d0,,4f219e1d-da05-11f0-a16a-72e1678810d0,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,98,,793ad4dc-df7d-11f0-8f3d-66c187d7ecc3,,793dbb0e-df7d-11f0-8f3d-66c187d7ecc3,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,99,,1b60d73c-df7e-11f0-8f3d-66c187d7ecc3,,1b6236ce-df7e-11f0-8f3d-66c187d7ecc3,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,100,,2aabed16-e019-11f0-b85b-4230ad9c2563,,2accbb88-e019-11f0-b85b-4230ad9c2563,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,101,,e79e1209-e035-11f0-b85b-4230ad9c2563,,e7a0f83b-e035-11f0-b85b-4230ad9c2563,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,102,,a5e99a5f-187b-11f1-b1ad-8247618f75b5,,a605fc01-187b-11f1-b1ad-8247618f75b5,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,103,,44e4df05-22b9-11f1-aa52-46c728d30c2c,,45005647-22b9-11f1-aa52-46c728d30c2c,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,104,,300571cf-238d-11f1-917c-6ecbc88e38a8,,300b6541-238d-11f1-917c-6ecbc88e38a8,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,105,,f5168293-238d-11f1-917c-6ecbc88e38a8,,f518f395-238d-11f1-917c-6ecbc88e38a8,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,106,,fa1ed9ba-238e-11f1-917c-6ecbc88e38a8,,fa20ae7c-238e-11f1-917c-6ecbc88e38a8,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,107,,c45690cf-245a-11f1-93e9-523eb34c6450,,c45c3621-245a-11f1-93e9-523eb34c6450,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,108,,dbeec0cf-2883-11f1-9557-4e9a09c1478a,,dbf21c31-2883-11f1-9557-4e9a09c1478a,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,109,,c8edbfcb-2907-11f1-b587-1e98cdb853b9,,c8f2c8dd-2907-11f1-b587-1e98cdb853b9,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,110,,6e2ee215-31f9-11f1-8144-e2659034359f,,6e2ff387-31f9-11f1-8144-e2659034359f,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,111,,9eb9f2cf-31f9-11f1-994e-8ee31cb1a43b,,9ebbc791-31f9-11f1-994e-8ee31cb1a43b,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,112,,ba272807-34fb-11f1-88a9-069495f04897,,ba2c5829-34fb-11f1-88a9-069495f04897,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,113,,0fabb4f5-34fc-11f1-88a9-069495f04897,,0fad89b7-34fc-11f1-88a9-069495f04897,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,114,,f0907e7f-3516-11f1-88a9-069495f04897,,f0927a51-3516-11f1-88a9-069495f04897,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,115,,4b06a5b6-3518-11f1-88a9-069495f04897,,4b087a78-3518-11f1-88a9-069495f04897,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,116,,65f6c969-351a-11f1-88a9-069495f04897,,65fce3eb-351a-11f1-88a9-069495f04897,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,117,,ff0eea4c-351c-11f1-8d1e-3a3e67a8fa0f,,ff1097fe-351c-11f1-8d1e-3a3e67a8fa0f,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,118,,49c25aec-3522-11f1-88a9-069495f04897,,49c73cee-3522-11f1-88a9-069495f04897,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,119,,5e36b626-3522-11f1-8d1e-3a3e67a8fa0f,,5e38d908-3522-11f1-8d1e-3a3e67a8fa0f,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,120,,589fd370-3524-11f1-88a9-069495f04897,,58a18122-3524-11f1-88a9-069495f04897,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,Process_4d16b61a-dbb7-4b58-bea9-54a4b51eb473,Happy BMP Privado,,121,,6e08ab72-3525-11f1-88a9-069495f04897,,6e0bb8b4-3525-11f1-88a9-069495f04897,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,WIP_Happy_Score,Happy BMP Privado,,1,,1f99fc18-c49d-11f0-8747-e297db430faa,,WIP_Happy_Score:1:1f9c1efa-c49d-11f0-8747-e297db430faa,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,WIP_Happy_Score,Happy BMP Privado,,2,,d5050c65-c49e-11f0-8747-e297db430faa,,WIP_Happy_Score:2:d506e127-c49e-11f0-8747-e297db430faa,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,WIP_Happy_Score,Happy BMP Privado,,3,,d28ebfae-c49f-11f0-8747-e297db430faa,,WIP_Happy_Score:3:d29130b0-c49f-11f0-8747-e297db430faa,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,WIP_Happy_Score,Happy BMP Privado,,4,,2cf34ece-c4ab-11f0-8747-e297db430faa,,WIP_Happy_Score:4:2cf830d0-c4ab-11f0-8747-e297db430faa,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,WIP_Happy_Score,Happy BMP Privado,,5,,a60bfe5a-c4af-11f0-8747-e297db430faa,,WIP_Happy_Score:5:a60ebd7c-c4af-11f0-8747-e297db430faa,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,WIP_Happy_Score,Happy BMP Privado,,6,,3608cddf-c4b0-11f0-8747-e297db430faa,,WIP_Happy_Score:6:360aa2a1-c4b0-11f0-8747-e297db430faa,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,WIP_Happy_Score,Happy BMP Privado,,7,,86964afd-c4b0-11f0-8747-e297db430faa,,WIP_Happy_Score:7:86986ddf-c4b0-11f0-8747-e297db430faa,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,WIP_Happy_Score,Happy BMP Privado,,8,,ef7a8ed5-c4b0-11f0-8747-e297db430faa,,WIP_Happy_Score:8:ef7cb1b7-c4b0-11f0-8747-e297db430faa,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,WIP_Happy_Score,Happy BMP Privado - WIP,,9,,9e07fe08-c573-11f0-8747-e297db430faa,,WIP_Happy_Score:9:9ebd444a-c573-11f0-8747-e297db430faa,,,Nome/key/resource encontrado no arquivo de exclusao
SKIPPED_EXCLUSION,WIP_Happy_Score,Happy BMP Privado - WIP,,10,,bfb5a9ff-c573-11f0-8747-e297db430faa,,WIP_Happy_Score:10:bfbab311-c573-11f0-8747-e297db430faa,,,Nome/key/resource encontrado no arquivo de exclusao
SAVED,Process_11ae46d1-bc93-4fb1-8121-5b41b94d8f66,Happy-BMP,,1,,d72d34c9-4566-11f0-b788-8ef09ff04c37,2025-06-09T19:20:44.687+0000,d730691b-4566-11f0-b788-8ef09ff04c37,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v001__deploy_2025-06-09_192044\versao_001__deploy_2025-06-09_192044.bpmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v001__deploy_2025-06-09_192044\tasks.csv,
SAVED,Process_11ae46d1-bc93-4fb1-8121-5b41b94d8f66,Happy-BMP,,2,,2f2d1166-45e7-11f0-b788-8ef09ff04c37,2025-06-10T10:39:27.969+0000,2f2f5b58-45e7-11f0-b788-8ef09ff04c37,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v002__deploy_2025-06-10_103927\versao_002__deploy_2025-06-10_103927.bpmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v002__deploy_2025-06-10_103927\tasks.csv,
SAVED,Process_11ae46d1-bc93-4fb1-8121-5b41b94d8f66,Happy-BMP,,3,,f2d0b9c9-4864-11f0-bc35-b6455c4bf4de,2025-06-13T14:44:45.527+0000,f2d85aeb-4864-11f0-bc35-b6455c4bf4de,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v003__deploy_2025-06-13_144445\versao_003__deploy_2025-06-13_144445.bpmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v003__deploy_2025-06-13_144445\tasks.csv,
SAVED,Process_11ae46d1-bc93-4fb1-8121-5b41b94d8f66,Happy-BMP,,4,,502c7f5b-4867-11f0-bc35-b6455c4bf4de,2025-06-13T15:01:41.154+0000,50313a4d-4867-11f0-bc35-b6455c4bf4de,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v004__deploy_2025-06-13_150141\versao_004__deploy_2025-06-13_150141.bpmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v004__deploy_2025-06-13_150141\tasks.csv,
SAVED,Process_11ae46d1-bc93-4fb1-8121-5b41b94d8f66,Happy-BMP,,5,,5985af31-4867-11f0-bc35-b6455c4bf4de,2025-06-13T15:01:56.856+0000,5988e383-4867-11f0-bc35-b6455c4bf4de,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v005__deploy_2025-06-13_150156\versao_005__deploy_2025-06-13_150156.bpmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v005__deploy_2025-06-13_150156\tasks.csv,
SAVED,Process_11ae46d1-bc93-4fb1-8121-5b41b94d8f66,Happy-BMP,,6,,b7bf63de-4867-11f0-bc35-b6455c4bf4de,2025-06-13T15:04:34.916+0000,b7c15fb0-4867-11f0-bc35-b6455c4bf4de,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v006__deploy_2025-06-13_150434\versao_006__deploy_2025-06-13_150434.bpmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v006__deploy_2025-06-13_150434\tasks.csv,
SAVED,Process_11ae46d1-bc93-4fb1-8121-5b41b94d8f66,Happy-BMP,,7,,dbbad105-4867-11f0-bc35-b6455c4bf4de,2025-06-13T15:05:35.285+0000,dbbd4207-4867-11f0-bc35-b6455c4bf4de,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v007__deploy_2025-06-13_150535\versao_007__deploy_2025-06-13_150535.bpmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v007__deploy_2025-06-13_150535\tasks.csv,
SAVED,Process_11ae46d1-bc93-4fb1-8121-5b41b94d8f66,Happy-BMP,,8,,b2ef85e2-4884-11f0-bc35-b6455c4bf4de,2025-06-13T18:32:02.225+0000,b2f30854-4884-11f0-bc35-b6455c4bf4de,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v008__deploy_2025-06-13_183202\versao_008__deploy_2025-06-13_183202.bpmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v008__deploy_2025-06-13_183202\tasks.csv,
SAVED,Process_11ae46d1-bc93-4fb1-8121-5b41b94d8f66,Happy-BMP,,9,,d15cc2d5-4886-11f0-bc35-b6455c4bf4de,2025-06-13T18:47:12.296+0000,d15ee5b7-4886-11f0-bc35-b6455c4bf4de,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v009__deploy_2025-06-13_184712\versao_009__deploy_2025-06-13_184712.bpmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v009__deploy_2025-06-13_184712\tasks.csv,
SAVED,Process_11ae46d1-bc93-4fb1-8121-5b41b94d8f66,Happy-BMP,,10,,27118623-4887-11f0-bc35-b6455c4bf4de,2025-06-13T18:49:36.080+0000,27144545-4887-11f0-bc35-b6455c4bf4de,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v010__deploy_2025-06-13_184936\versao_010__deploy_2025-06-13_184936.bpmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v010__deploy_2025-06-13_184936\tasks.csv,
SAVED,Process_11ae46d1-bc93-4fb1-8121-5b41b94d8f66,Happy-BMP,,11,,4c1efffe-4887-11f0-bc35-b6455c4bf4de,2025-06-13T18:50:38.250+0000,4c20fbd0-4887-11f0-bc35-b6455c4bf4de,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v011__deploy_2025-06-13_185038\versao_011__deploy_2025-06-13_185038.bpmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v011__deploy_2025-06-13_185038\tasks.csv,
SAVED,Process_11ae46d1-bc93-4fb1-8121-5b41b94d8f66,Happy-BMP,,12,,af1a81ec-4887-11f0-bc35-b6455c4bf4de,2025-06-13T18:53:24.316+0000,af1ca4ce-4887-11f0-bc35-b6455c4bf4de,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v012__deploy_2025-06-13_185324\versao_012__deploy_2025-06-13_185324.bpmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v012__deploy_2025-06-13_185324\tasks.csv,
SAVED,Process_11ae46d1-bc93-4fb1-8121-5b41b94d8f66,Happy-BMP,,13,,54691479-4888-11f0-bc35-b6455c4bf4de,2025-06-13T18:58:01.668+0000,546b857b-4888-11f0-bc35-b6455c4bf4de,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v013__deploy_2025-06-13_185801\versao_013__deploy_2025-06-13_185801.bpmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v013__deploy_2025-06-13_185801\tasks.csv,
SAVED,Process_11ae46d1-bc93-4fb1-8121-5b41b94d8f66,Happy-BMP,,14,,a5e0f20f-4888-11f0-bc35-b6455c4bf4de,2025-06-13T19:00:18.327+0000,a5e2ede1-4888-11f0-bc35-b6455c4bf4de,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v014__deploy_2025-06-13_190018\versao_014__deploy_2025-06-13_190018.bpmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v014__deploy_2025-06-13_190018\tasks.csv,
SAVED,Process_11ae46d1-bc93-4fb1-8121-5b41b94d8f66,Happy-BMP,,15,,416cbd40-4889-11f0-bc35-b6455c4bf4de,2025-06-13T19:04:39.294+0000,416f0732-4889-11f0-bc35-b6455c4bf4de,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v015__deploy_2025-06-13_190439\versao_015__deploy_2025-06-13_190439.bpmn,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Happy-BMP\v015__deploy_2025-06-13_190439\tasks.csv,
