process_key,process_name,tenant_id,version,deployment_time,process_definition_id,task_type,task_id,task_name,bpmn_path
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,1,2025-07-02T16:11:03.048+0000,26a9b0dc-575f-11f0-9214-5afd7ffbd380,scriptTask,Activity_0fg11nx,Preparar identification,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v001__deploy_2025-07-02_161103\versao_001__deploy_2025-07-02_161103.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,1,2025-07-02T16:11:03.048+0000,26a9b0dc-575f-11f0-9214-5afd7ffbd380,scriptTask,Activity_04akl5a,Preparar decision,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v001__deploy_2025-07-02_161103\versao_001__deploy_2025-07-02_161103.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,1,2025-07-02T16:11:03.048+0000,26a9b0dc-575f-11f0-9214-5afd7ffbd380,scriptTask,Activity_0ew5iwy,Preparar retorno,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v001__deploy_2025-07-02_161103\versao_001__deploy_2025-07-02_161103.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,1,2025-07-02T16:11:03.048+0000,26a9b0dc-575f-11f0-9214-5afd7ffbd380,serviceTask,Activity_14ylu7y,Envia Retorno API,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v001__deploy_2025-07-02_161103\versao_001__deploy_2025-07-02_161103.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,1,2025-07-02T16:11:03.048+0000,26a9b0dc-575f-11f0-9214-5afd7ffbd380,scriptTask,Activity_07xb35r,Preparar CreditTermsConditions,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v001__deploy_2025-07-02_161103\versao_001__deploy_2025-07-02_161103.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,1,2025-07-02T16:11:03.048+0000,26a9b0dc-575f-11f0-9214-5afd7ffbd380,scriptTask,preparar_variaveis,Preparar variaveis,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v001__deploy_2025-07-02_161103\versao_001__deploy_2025-07-02_161103.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,1,2025-07-02T16:11:03.048+0000,26a9b0dc-575f-11f0-9214-5afd7ffbd380,businessRuleTask,Activity_1y9t4ml,DMN Teste com cancel reasons natural person,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v001__deploy_2025-07-02_161103\versao_001__deploy_2025-07-02_161103.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,1,2025-07-02T16:11:03.048+0000,26a9b0dc-575f-11f0-9214-5afd7ffbd380,businessRuleTask,Activity_1ma1sa7,DMN Teste com cancel reasons legal person,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v001__deploy_2025-07-02_161103\versao_001__deploy_2025-07-02_161103.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,2,2025-07-02T16:25:15.468+0000,22bde650-5761-11f0-9214-5afd7ffbd380,scriptTask,Activity_0fg11nx,Preparar identification,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v002__deploy_2025-07-02_162515\versao_002__deploy_2025-07-02_162515.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,2,2025-07-02T16:25:15.468+0000,22bde650-5761-11f0-9214-5afd7ffbd380,scriptTask,Activity_04akl5a,Preparar decision,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v002__deploy_2025-07-02_162515\versao_002__deploy_2025-07-02_162515.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,2,2025-07-02T16:25:15.468+0000,22bde650-5761-11f0-9214-5afd7ffbd380,scriptTask,Activity_0ew5iwy,Preparar retorno,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v002__deploy_2025-07-02_162515\versao_002__deploy_2025-07-02_162515.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,2,2025-07-02T16:25:15.468+0000,22bde650-5761-11f0-9214-5afd7ffbd380,serviceTask,Activity_14ylu7y,Envia Retorno API,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v002__deploy_2025-07-02_162515\versao_002__deploy_2025-07-02_162515.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,2,2025-07-02T16:25:15.468+0000,22bde650-5761-11f0-9214-5afd7ffbd380,scriptTask,Activity_07xb35r,Preparar CreditTermsConditions,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v002__deploy_2025-07-02_162515\versao_002__deploy_2025-07-02_162515.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,2,2025-07-02T16:25:15.468+0000,22bde650-5761-11f0-9214-5afd7ffbd380,scriptTask,preparar_variaveis,Preparar variaveis,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v002__deploy_2025-07-02_162515\versao_002__deploy_2025-07-02_162515.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,2,2025-07-02T16:25:15.468+0000,22bde650-5761-11f0-9214-5afd7ffbd380,businessRuleTask,Activity_1y9t4ml,DMN Teste com cancel reasons natural person,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v002__deploy_2025-07-02_162515\versao_002__deploy_2025-07-02_162515.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,2,2025-07-02T16:25:15.468+0000,22bde650-5761-11f0-9214-5afd7ffbd380,businessRuleTask,Activity_1ma1sa7,DMN Teste com cancel reasons legal person,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v002__deploy_2025-07-02_162515\versao_002__deploy_2025-07-02_162515.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,3,2025-07-08T19:46:58.372+0000,4f1ef9a5-5c34-11f0-b05e-fe3e571a18f5,scriptTask,Activity_0fg11nx,Preparar identification,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v003__deploy_2025-07-08_194658\versao_003__deploy_2025-07-08_194658.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,3,2025-07-08T19:46:58.372+0000,4f1ef9a5-5c34-11f0-b05e-fe3e571a18f5,scriptTask,Activity_04akl5a,Preparar decision,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v003__deploy_2025-07-08_194658\versao_003__deploy_2025-07-08_194658.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,3,2025-07-08T19:46:58.372+0000,4f1ef9a5-5c34-11f0-b05e-fe3e571a18f5,scriptTask,Activity_0ew5iwy,Preparar retorno,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v003__deploy_2025-07-08_194658\versao_003__deploy_2025-07-08_194658.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,3,2025-07-08T19:46:58.372+0000,4f1ef9a5-5c34-11f0-b05e-fe3e571a18f5,serviceTask,Activity_14ylu7y,Envia Retorno API,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v003__deploy_2025-07-08_194658\versao_003__deploy_2025-07-08_194658.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,3,2025-07-08T19:46:58.372+0000,4f1ef9a5-5c34-11f0-b05e-fe3e571a18f5,scriptTask,Activity_07xb35r,Preparar CreditTermsConditions,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v003__deploy_2025-07-08_194658\versao_003__deploy_2025-07-08_194658.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,3,2025-07-08T19:46:58.372+0000,4f1ef9a5-5c34-11f0-b05e-fe3e571a18f5,scriptTask,preparar_variaveis,Preparar variaveis,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v003__deploy_2025-07-08_194658\versao_003__deploy_2025-07-08_194658.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,3,2025-07-08T19:46:58.372+0000,4f1ef9a5-5c34-11f0-b05e-fe3e571a18f5,businessRuleTask,Activity_1y9t4ml,DMN Teste com cancel reasons natural person,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v003__deploy_2025-07-08_194658\versao_003__deploy_2025-07-08_194658.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,3,2025-07-08T19:46:58.372+0000,4f1ef9a5-5c34-11f0-b05e-fe3e571a18f5,businessRuleTask,Activity_1ma1sa7,DMN Teste com cancel reasons legal person,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v003__deploy_2025-07-08_194658\versao_003__deploy_2025-07-08_194658.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,4,2025-07-21T13:05:16.163+0000,58736cb1-6633-11f0-a4e7-02f49fd3c111,scriptTask,Activity_0fg11nx,Preparar identification,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v004__deploy_2025-07-21_130516\versao_004__deploy_2025-07-21_130516.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,4,2025-07-21T13:05:16.163+0000,58736cb1-6633-11f0-a4e7-02f49fd3c111,scriptTask,Activity_04akl5a,Preparar decision,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v004__deploy_2025-07-21_130516\versao_004__deploy_2025-07-21_130516.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,4,2025-07-21T13:05:16.163+0000,58736cb1-6633-11f0-a4e7-02f49fd3c111,scriptTask,Activity_0ew5iwy,Preparar retorno,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v004__deploy_2025-07-21_130516\versao_004__deploy_2025-07-21_130516.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,4,2025-07-21T13:05:16.163+0000,58736cb1-6633-11f0-a4e7-02f49fd3c111,serviceTask,Activity_14ylu7y,Envia Retorno API,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v004__deploy_2025-07-21_130516\versao_004__deploy_2025-07-21_130516.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,4,2025-07-21T13:05:16.163+0000,58736cb1-6633-11f0-a4e7-02f49fd3c111,scriptTask,Activity_07xb35r,Preparar CreditTermsConditions,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v004__deploy_2025-07-21_130516\versao_004__deploy_2025-07-21_130516.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,4,2025-07-21T13:05:16.163+0000,58736cb1-6633-11f0-a4e7-02f49fd3c111,scriptTask,preparar_variaveis,Preparar variaveis,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v004__deploy_2025-07-21_130516\versao_004__deploy_2025-07-21_130516.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,4,2025-07-21T13:05:16.163+0000,58736cb1-6633-11f0-a4e7-02f49fd3c111,businessRuleTask,Activity_1y9t4ml,DMN Teste com cancel reasons natural person,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v004__deploy_2025-07-21_130516\versao_004__deploy_2025-07-21_130516.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,4,2025-07-21T13:05:16.163+0000,58736cb1-6633-11f0-a4e7-02f49fd3c111,businessRuleTask,Activity_1ma1sa7,DMN Teste com cancel reasons legal person,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v004__deploy_2025-07-21_130516\versao_004__deploy_2025-07-21_130516.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,5,2025-07-24T19:36:06.813+0000,715de4d5-68c5-11f0-9894-5646dbaceb31,scriptTask,Activity_0fg11nx,Preparar identification,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v005__deploy_2025-07-24_193606\versao_005__deploy_2025-07-24_193606.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,5,2025-07-24T19:36:06.813+0000,715de4d5-68c5-11f0-9894-5646dbaceb31,scriptTask,Activity_04akl5a,Preparar decision,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v005__deploy_2025-07-24_193606\versao_005__deploy_2025-07-24_193606.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,5,2025-07-24T19:36:06.813+0000,715de4d5-68c5-11f0-9894-5646dbaceb31,scriptTask,Activity_0ew5iwy,Preparar retorno,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v005__deploy_2025-07-24_193606\versao_005__deploy_2025-07-24_193606.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,5,2025-07-24T19:36:06.813+0000,715de4d5-68c5-11f0-9894-5646dbaceb31,serviceTask,Activity_14ylu7y,Envia Retorno API,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v005__deploy_2025-07-24_193606\versao_005__deploy_2025-07-24_193606.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,5,2025-07-24T19:36:06.813+0000,715de4d5-68c5-11f0-9894-5646dbaceb31,scriptTask,Activity_07xb35r,Preparar CreditTermsConditions,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v005__deploy_2025-07-24_193606\versao_005__deploy_2025-07-24_193606.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,5,2025-07-24T19:36:06.813+0000,715de4d5-68c5-11f0-9894-5646dbaceb31,scriptTask,preparar_variaveis,Preparar variaveis,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v005__deploy_2025-07-24_193606\versao_005__deploy_2025-07-24_193606.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,5,2025-07-24T19:36:06.813+0000,715de4d5-68c5-11f0-9894-5646dbaceb31,businessRuleTask,Activity_1y9t4ml,DMN Teste com cancel reasons natural person,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v005__deploy_2025-07-24_193606\versao_005__deploy_2025-07-24_193606.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,5,2025-07-24T19:36:06.813+0000,715de4d5-68c5-11f0-9894-5646dbaceb31,businessRuleTask,Activity_1ma1sa7,DMN Teste com cancel reasons legal person,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v005__deploy_2025-07-24_193606\versao_005__deploy_2025-07-24_193606.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,6,2025-07-28T18:11:10.877+0000,3d9f31a5-6bde-11f0-905e-7e359cad61ff,scriptTask,Activity_0fg11nx,Preparar identification,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v006__deploy_2025-07-28_181110\versao_006__deploy_2025-07-28_181110.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,6,2025-07-28T18:11:10.877+0000,3d9f31a5-6bde-11f0-905e-7e359cad61ff,scriptTask,Activity_04akl5a,Preparar decision,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v006__deploy_2025-07-28_181110\versao_006__deploy_2025-07-28_181110.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,6,2025-07-28T18:11:10.877+0000,3d9f31a5-6bde-11f0-905e-7e359cad61ff,scriptTask,Activity_0ew5iwy,Preparar retorno,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v006__deploy_2025-07-28_181110\versao_006__deploy_2025-07-28_181110.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,6,2025-07-28T18:11:10.877+0000,3d9f31a5-6bde-11f0-905e-7e359cad61ff,serviceTask,Activity_14ylu7y,Envia Retorno API,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v006__deploy_2025-07-28_181110\versao_006__deploy_2025-07-28_181110.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,6,2025-07-28T18:11:10.877+0000,3d9f31a5-6bde-11f0-905e-7e359cad61ff,scriptTask,Activity_07xb35r,Preparar CreditTermsConditions,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v006__deploy_2025-07-28_181110\versao_006__deploy_2025-07-28_181110.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,6,2025-07-28T18:11:10.877+0000,3d9f31a5-6bde-11f0-905e-7e359cad61ff,scriptTask,preparar_variaveis,Preparar variaveis,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v006__deploy_2025-07-28_181110\versao_006__deploy_2025-07-28_181110.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,6,2025-07-28T18:11:10.877+0000,3d9f31a5-6bde-11f0-905e-7e359cad61ff,businessRuleTask,Activity_1y9t4ml,DMN Teste com cancel reasons natural person,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v006__deploy_2025-07-28_181110\versao_006__deploy_2025-07-28_181110.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,6,2025-07-28T18:11:10.877+0000,3d9f31a5-6bde-11f0-905e-7e359cad61ff,businessRuleTask,Activity_1ma1sa7,DMN Teste com cancel reasons legal person,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v006__deploy_2025-07-28_181110\versao_006__deploy_2025-07-28_181110.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,7,2025-07-28T18:41:45.919+0000,835f7f44-6be2-11f0-905e-7e359cad61ff,scriptTask,Activity_0fg11nx,Preparar identification,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v007__deploy_2025-07-28_184145\versao_007__deploy_2025-07-28_184145.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,7,2025-07-28T18:41:45.919+0000,835f7f44-6be2-11f0-905e-7e359cad61ff,scriptTask,Activity_04akl5a,Preparar decision,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v007__deploy_2025-07-28_184145\versao_007__deploy_2025-07-28_184145.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,7,2025-07-28T18:41:45.919+0000,835f7f44-6be2-11f0-905e-7e359cad61ff,scriptTask,Activity_0ew5iwy,Preparar retorno,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v007__deploy_2025-07-28_184145\versao_007__deploy_2025-07-28_184145.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,7,2025-07-28T18:41:45.919+0000,835f7f44-6be2-11f0-905e-7e359cad61ff,serviceTask,Activity_14ylu7y,Envia Retorno API,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v007__deploy_2025-07-28_184145\versao_007__deploy_2025-07-28_184145.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,7,2025-07-28T18:41:45.919+0000,835f7f44-6be2-11f0-905e-7e359cad61ff,scriptTask,Activity_07xb35r,Preparar CreditTermsConditions,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v007__deploy_2025-07-28_184145\versao_007__deploy_2025-07-28_184145.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,7,2025-07-28T18:41:45.919+0000,835f7f44-6be2-11f0-905e-7e359cad61ff,scriptTask,preparar_variaveis,Preparar variaveis,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v007__deploy_2025-07-28_184145\versao_007__deploy_2025-07-28_184145.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,7,2025-07-28T18:41:45.919+0000,835f7f44-6be2-11f0-905e-7e359cad61ff,businessRuleTask,Activity_1y9t4ml,DMN Teste com cancel reasons natural person,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v007__deploy_2025-07-28_184145\versao_007__deploy_2025-07-28_184145.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,7,2025-07-28T18:41:45.919+0000,835f7f44-6be2-11f0-905e-7e359cad61ff,businessRuleTask,Activity_1ma1sa7,DMN Teste com cancel reasons legal person,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v007__deploy_2025-07-28_184145\versao_007__deploy_2025-07-28_184145.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,8,2025-08-18T13:48:02.075+0000,f56ebaf5-7c39-11f0-80e0-6e204169f09d,scriptTask,Activity_0fg11nx,Preparar identification,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v008__deploy_2025-08-18_134802\versao_008__deploy_2025-08-18_134802.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,8,2025-08-18T13:48:02.075+0000,f56ebaf5-7c39-11f0-80e0-6e204169f09d,scriptTask,Activity_04akl5a,Preparar decision,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v008__deploy_2025-08-18_134802\versao_008__deploy_2025-08-18_134802.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,8,2025-08-18T13:48:02.075+0000,f56ebaf5-7c39-11f0-80e0-6e204169f09d,scriptTask,Activity_0ew5iwy,Preparar retorno,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v008__deploy_2025-08-18_134802\versao_008__deploy_2025-08-18_134802.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,8,2025-08-18T13:48:02.075+0000,f56ebaf5-7c39-11f0-80e0-6e204169f09d,serviceTask,Activity_14ylu7y,Envia Retorno API,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v008__deploy_2025-08-18_134802\versao_008__deploy_2025-08-18_134802.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,8,2025-08-18T13:48:02.075+0000,f56ebaf5-7c39-11f0-80e0-6e204169f09d,scriptTask,Activity_07xb35r,Preparar CreditTermsConditions,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v008__deploy_2025-08-18_134802\versao_008__deploy_2025-08-18_134802.bpmn
Process_c9bfacff-4e9c-4988-b450-ab26fb15d5f9,Ambipar,,8,2025-08-18T13:48:02.075+0000,f56ebaf5-7c39-11f0-80e0-6e204169f09d,scriptTask,preparar_variaveis,Preparar variaveis,C:\Users\ViniciusAlvesdeSanta\OneDrive - BYX CAPITAL S A\Documentos\Camunda\Politicas Legado\bpm\Ambipar\v008__deploy_2025-08-18_134802\versao_008__deploy_2025-08-18_134802.bpmn
